Calega's Myo emg 0 -3 -4 -2 -3 1 3 -2 130208082
Calega's Myo emg 1 -3 1 -1 -2 -2 2 0 130208082
M0 emg -2 -1 -3 0 0 1 1 0 130210300
M0 emg 1 -1 -3 -3 0 2 1 2 130210300
M0 q 0.48053 0.369324 0.575745 -0.548767 0
M0 e -0.367356 -1.28229 -1.34289 0
M0 a 0.912598 -0.112305 0.256348 0
M0 g -38.8125 30.3125 35.875 0
Calega's Myo emg 3 -2 4 1 2 -1 0 -2 3112
Calega's Myo emg 2 -4 4 1 0 1 -1 0 3112
Calega's Myo q 0.607239 0.0901489 0.783264 -0.0977173 3963
Calega's Myo e 0.0912935 -1.32065 -2.96427 3963
Calega's Myo a 0.92334 0.097168 0.248535 3963
Calega's Myo g 2.5625 6.8125 -3 3963
M0 emg -1 0 -2 -5 -2 -1 -1 -1 7429
M0 emg -2 0 -1 -4 1 -1 1 -1 7429
Calega's Myo emg 0 -1 3 0 -2 -1 -3 1 9920
Calega's Myo emg 2 0 2 -2 -2 1 -3 0 9920
M0 emg -2 -1 -2 1 0 -1 1 -2 14965
M0 emg 1 -1 -1 3 1 -4 -1 1 14965
M0 emg -2 0 -3 0 1 0 -3 -4 22418
M0 emg 0 0 -2 -2 2 0 -2 -3 22418
Calega's Myo emg -4 -1 -2 1 2 -1 1 0 25648
Calega's Myo emg 0 -1 1 0 -1 -2 1 -3 25648
Calega's Myo q 0.606445 0.0905151 0.784119 -0.0956421 26444
Calega's Myo e 0.104215 -1.31859 -2.97964 26444
Calega's Myo a 0.954102 0.116211 0.242676 26444
Calega's Myo g -7.1875 5.4375 -5.4375 26444
M0 emg -1 -1 1 -2 1 0 -2 0 29950
M0 emg 2 0 -2 -2 -3 1 2 -2 29950
Calega's Myo emg -3 0 -1 2 -2 -1 -2 -3 32530
Calega's Myo emg -5 1 -2 1 -2 -2 -1 -5 32530
M0 q 0.484192 0.352295 0.576904 -0.555481 37494
M0 e -0.434945 -1.2534 -1.29098 37494
M0 a 0.911133 -0.15918 0.28418 37494
M0 g -20.625 27.875 33.75 37494
M0 emg 4 -1 -4 0 -6 -2 0 3 45168
M0 emg 1 0 -1 2 -1 -5 -2 1 45168
Calega's Myo emg -3 1 -3 -1 -3 0 -1 0 48868
Calega's Myo emg 0 -2 -3 2 1 1 -3 1 48868
Calega's Myo q 0.606079 0.0895386 0.784912 -0.0921631 49701
Calega's Myo e 0.115185 -1.3169 -2.99699 49701
Calega's Myo a 1.00293 0.10791 0.228027 49701
Calega's Myo g -18.1875 5.0625 -7.625 49701
Calega's Myo emg -1 -3 -4 -2 2 0 -3 -1 50417
Calega's Myo emg 0 -2 1 0 -1 0 -3 0 50417
M0 emg 0 -2 -2 0 -1 -1 -2 0 52640
M0 emg -1 -1 2 0 -1 -1 -4 -1 52640
M0 q 0.484741 0.345825 0.576782 -0.559265 60077
M0 e -0.457676 -1.24065 -1.27198 60077
M0 a 0.90918 -0.165527 0.296875 60077
M0 g -11.875 25 30.0625 60077
Calega's Myo emg -1 -3 -1 2 -1 0 0 -2 62887
Calega's Myo emg -2 -1 -4 -3 -2 -1 -1 -1 62887
M0 emg -2 -1 0 -1 3 -1 -1 -3 67449
M0 emg -2 1 -2 1 -4 0 1 -3 67449
Calega's Myo q 0.605774 0.0874634 0.785889 -0.0877075 70711
Calega's Myo e 0.123821 -1.31509 -3.01499 70711
Calega's Myo a 1.00049 0.074707 0.226074 70711
Calega's Myo g -26 5.75 -10.4375 70711
Calega's Myo emg 2 2 -4 0 -2 -1 0 -1 71539
Calega's Myo emg -2 3 -2 -2 2 -1 2 0 71539
M0 emg 1 -1 0 0 -2 -1 2 1 74971
M0 emg -1 0 1 -2 -3 0 4 0 74971
M0 emg 0 -1 2 -4 -1 -3 1 0 82455
M0 emg -2 -1 -1 -1 -1 -2 2 0 82455
Calega's Myo emg 0 0 3 -1 1 0 1 -1 85668
Calega's Myo emg -1 1 3 -1 -1 0 -1 1 85668
Calega's Myo q 0.605347 0.0852661 0.786987 -0.0828247 86450
Calega's Myo e 0.133545 -1.31288 -3.03486 86450
Calega's Myo a 0.979004 0.0444336 0.225098 86450
Calega's Myo g -27.5 6.375 -14.4375 86450
M0 emg -1 0 -2 -1 -1 0 -2 -2 90000
M0 emg 0 -3 0 1 -3 -1 -5 -3 90000
Calega's Myo emg 0 -5 2 -2 -1 0 1 3 92631
Calega's Myo emg 1 -2 1 0 -3 -2 -3 -2 92631
M0 q 0.483887 0.337463 0.575745 -0.56604 97593
M0 e -0.482524 -1.22037 -1.24663 97593
M0 a 0.90918 -0.166992 0.336426 97593
M0 g 0.25 14.9375 19.3125 97593
M0 emg -2 -2 0 2 -3 0 -5 -2 105044
M0 emg 0 0 -2 1 0 1 -3 1 105044
Calega's Myo emg 2 -1 -1 -3 0 -1 1 -1 108786
Calega's Myo emg -1 0 -4 -3 0 0 2 -1 108786
Calega's Myo q 0.604675 0.0838623 0.788147 -0.0780029 109595
Calega's Myo e 0.147577 -1.31017 -3.0578 109595
Calega's Myo a 0.967285 0.0175781 0.217773 109595
Calega's Myo g -22.8125 7.875 -19.1875 109595
Calega's Myo emg -2 1 -3 -2 0 1 1 2 110371
Calega's Myo emg -3 -4 1 2 1 -1 0 0 110371
M0 emg -2 -1 0 0 0 -2 -2 0 112571
M0 emg -2 -2 -1 -3 3 -2 2 -1 112571
M0 q 0.483154 0.335327 0.575378 -0.568298 120031
M0 e -0.487123 -1.2143 -1.24086 120031
M0 a 0.889648 -0.151367 0.346191 120031
M0 g 1.6875 9 13.25 120031
Calega's Myo emg -1 1 -1 1 1 -1 -3 -1 122457
Calega's Myo emg 0 1 -3 2 -1 0 -3 -4 122457
M0 emg -2 -2 -1 -2 0 0 2 -2 127501
M0 emg -1 0 1 0 -4 3 1 -3 127501
Calega's Myo q 0.603638 0.0837402 0.789368 -0.0735474 130657
Calega's Myo e 0.167198 -1.3066 -3.08396 130657
Calega's Myo a 0.945801 0.0151367 0.216797 130657
